REACTIONS     CAL/MOLE     MOLES
C4H8ORvEsWvAB + O2-S58TcY = C4H7ORvE4fmAB0 + HO2-S580KW                  1.000E+00   0.000   0     # pes.subpes.channel 7.4.4      ! primary_rxns 4-4
C4H8ORvEsWvAA0 + HO2-S580KW = C4H7ORvE0BQ0 + H2O2-S58pAY                 1.000E+00   0.000   0     # pes.subpes.channel 8.1.1      ! primary_rxns 5-1
C4H8ORvEsWvAA0 + HO2-S580KW = C4H7ORvE4fmAA0 + H2O2-S58pAY               1.000E+00   0.000   0     # pes.subpes.channel 8.2.2      ! primary_rxns 5-2
C4H8ORvEsWvAB + HO2-S580KW = C4H7ORvE0BQ0 + H2O2-S58pAY                  1.000E+00   0.000   0     # pes.subpes.channel 8.3.3      ! primary_rxns 5-3
C4H8ORvEsWvAB + HO2-S580KW = C4H7ORvE4fmAB0 + H2O2-S58pAY                1.000E+00   0.000   0     # pes.subpes.channel 8.4.4      ! primary_rxns 5-4
C4H8ORvEsWvAA0 + CH3 = C4H7ORvE0BQ0 + CH4                                1.000E+00   0.000   0     # pes.subpes.channel 9.1.1      ! primary_rxns 7-1
C4H8ORvEsWvAA0 + CH3 = C4H7ORvE4fmAA0 + CH4                              1.000E+00   0.000   0     # pes.subpes.channel 9.2.2      ! primary_rxns 7-2
C4H8ORvEsWvAB + CH3 = C4H7ORvE0BQ0 + CH4                                 1.000E+00   0.000   0     # pes.subpes.channel 9.3.3      ! primary_rxns 7-3
C4H8ORvEsWvAB + CH3 = C4H7ORvE4fmAB0 + CH4                               1.000E+00   0.000   0     # pes.subpes.channel 9.4.4      ! primary_rxns 7-4
C4H8ORvEsWvAA0 + CH3O-S58cwB = C4H7ORvE0BQ0 + CH4O-S58WKw                1.000E+00   0.000   0     # pes.subpes.channel 10.1.1     ! misc_rxns 2-1
C4H8ORvEsWvAA0 + CH3O-S58cwB = C4H7ORvE4fmAA0 + CH4O-S58WKw              1.000E+00   0.000   0     # pes.subpes.channel 10.2.2     ! misc_rxns 2-2
C4H8ORvEsWvAB + CH3O-S58cwB = C4H7ORvE0BQ0 + CH4O-S58WKw                 1.000E+00   0.000   0     # pes.subpes.channel 10.3.3     ! misc_rxns 2-3
C4H8ORvEsWvAB + CH3O-S58cwB = C4H7ORvE4fmAB0 + CH4O-S58WKw               1.000E+00   0.000   0     # pes.subpes.channel 10.4.4     ! misc_rxns 2-4
C4H8ORvEsWvAA0 + CH3O2RO2-2LTcwB = C4H7ORvE0BQ0 + CH4O2QOOH-2LTWKw       1.000E+00   0.000   0     # pes.subpes.channel 11.1.1     ! primary_rxns 8-1
C4H8ORvEsWvAA0 + CH3O2RO2-2LTcwB = C4H7ORvE4fmAA0 + CH4O2QOOH-2LTWKw     1.000E+00   0.000   0     # pes.subpes.channel 11.2.2     ! primary_rxns 8-2
C4H8ORvEsWvAB + CH3O2RO2-2LTcwB = C4H7ORvE0BQ0 + CH4O2QOOH-2LTWKw        1.000E+00   0.000   0     # pes.subpes.channel 11.3.3     ! primary_rxns 8-3
C4H8ORvEsWvAB + CH3O2RO2-2LTcwB = C4H7ORvE4fmAB0 + CH4O2QOOH-2LTWKw      1.000E+00   0.000   0     # pes.subpes.channel 11.4.4     ! primary_rxns 8-4
C4H8ORvEsWvAA0 + Cl = C4H7ORvE0BQ0 + HCl                                 1.000E+00   0.000   0     # pes.subpes.channel 12.1.1     ! primary_rxns 9-1
C4H8ORvEsWvAA0 + Cl = C4H7ORvE4fmAA0 + HCl                               1.000E+00   0.000   0     # pes.subpes.channel 12.2.2     ! primary_rxns 9-2
C4H8ORvEsWvAB + Cl = C4H7ORvE0BQ0 + HCl                                  1.000E+00   0.000   0     # pes.subpes.channel 12.3.3     ! primary_rxns 9-3
C4H8ORvEsWvAB + Cl = C4H7ORvE4fmAB0 + HCl                                1.000E+00   0.000   0     # pes.subpes.channel 12.4.4     ! primary_rxns 9-4
END
